Row ID;Ship Date;Customer Name;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity
196;2014-03-25;Cassandra Brandow;Hamilton;Ohio;45011;East;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2
197;2014-03-25;Cassandra Brandow;Hamilton;Ohio;45011;East;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3
198;2017-11-13;Valerie Mitchum;Westfield;New Jersey;7090;East;Office Supplies;Storage;Decoflex Hanging Personal Folder File;46,26;3
199;2017-07-13;Fred Hopkins;Philadelphia;Pennsylvania;19120;East;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;2
200;2017-07-13;Fred Hopkins;Philadelphia;Pennsylvania;19120;East;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,056;3
201;2017-06-29;Maria Bertelson;Akron;Ohio;44312;East;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,744;3
202;2014-08-05;Bruce Stewart;Denver;Colorado;80219;West;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,75;2
203;2014-08-05;Bruce Stewart;Denver;Colorado;80219;West;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,6;1
204;2017-12-21;Logan Currie;Dallas;Texas;75220;Central;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;66,284;2
205;2017-06-07;Heather Kirkland;Franklin;Tennessee;37064;South;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;35,168;7
206;2017-12-14;Laurel Elliston;Whittier;California;90604;West;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;444,768;4
207;2017-12-07;Joseph Holt;Saginaw;Michigan;48601;Central;Office Supplies;Storage;Tennsco Lockers, Gray;83,92;4
208;2017-12-07;Joseph Holt;Saginaw;Michigan;48601;Central;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,98;2
209;2017-12-07;Joseph Holt;Saginaw;Michigan;48601;Central;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;15,92;4
210;2017-12-07;Joseph Holt;Saginaw;Michigan;48601;Central;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;52,29;9
211;2017-12-07;Joseph Holt;Saginaw;Michigan;48601;Central;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,99;1
212;2015-02-13;Michael Stewart;Dallas;Texas;75220;Central;Technology;Accessories;Memorex Micro Travel Drive 8 GB;20,8;2
213;2015-01-09;Victoria Wilson;Medina;Ohio;44256;East;Office Supplies;Labels;Avery 505;23,68;2
214;2015-01-09;Victoria Wilson;Medina;Ohio;44256;East;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452,45;5
215;2015-01-09;Victoria Wilson;Medina;Ohio;44256;East;Technology;Phones;Speck Products Candyshell Flip Case;62,982;3
216;2015-01-09;Victoria Wilson;Medina;Ohio;44256;East;Technology;Machines;Cisco 9971 IP Video Phone Charcoal;1188;9
217;2015-01-09;Victoria Wilson;Medina;Ohio;44256;East;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89,584;2
218;2016-11-01;Jonathan Howell;Los Angeles;California;90032;West;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;93,06;6
219;2016-11-01;Jonathan Howell;Los Angeles;California;90032;West;Technology;Phones;Adtran 1202752G1;302,376;3
220;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;5,584;2
221;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22,704;6
222;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Office Supplies;Binders;Ibico Standard Transparent Covers;19,776;4
223;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4
224;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;479,988;4
225;2015-12-27;Joni Blumstein;Dublin;Ohio;43017;East;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27,168;2
226;2015-08-16;David Smith;Detroit;Michigan;48227;Central;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;2,2;1
227;2015-08-16;David Smith;Detroit;Michigan;48227;Central;Furniture;Tables;Bevis 36 x 72 Conference Tables;622,45;5
228;2015-08-16;David Smith;Detroit;Michigan;48227;Central;Office Supplies;Storage;Rogers Deluxe File Chest;21,98;1
229;2015-03-04;Valerie Dominguez;Columbia;Tennessee;38401;South;Furniture;Chairs;Global Low Back Tilter Chair;161,568;2
230;2015-03-04;Valerie Dominguez;Columbia;Tennessee;38401;South;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;389,696;8
231;2014-09-17;Erin Ashbrook;Charlotte;North Carolina;28205;South;Office Supplies;Binders;GBC Instant Index System for Binding Systems;18,648;7
232;2017-04-12;Christopher Schild;Tampa;Florida;33614;South;Furniture;Tables;Bush Advantage Collection Round Conference Table;233,86;2
233;2017-04-12;Christopher Schild;Tampa;Florida;33614;South;Furniture;Tables;Bretford Rectangular Conference Table Tops;620,6145;3
234;2017-04-12;Christopher Schild;Tampa;Florida;33614;South;Office Supplies;Binders;GBC Instant Index System for Binding Systems;5,328;2
235;2017-04-12;Christopher Schild;Tampa;Florida;33614;South;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";258,072;3
236;2017-04-12;Christopher Schild;Tampa;Florida;33614;South;Technology;Accessories;Logitech P710e Mobile Speakerphone;617,976;3
237;2017-11-16;David Bremer;Santa Clara;California;95051;West;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);10,56;2
238;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Office Supplies;Paper;Xerox 1957;25,92;5
239;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;419,68;5
240;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Furniture;Furnishings;Staple-based wall hangings;11,688;3
241;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Technology;Phones;PureGear Roll-On Screen Protector;31,984;2
242;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Furniture;Tables;KI Conference Tables;177,225;5
243;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Furniture;Furnishings;Eldon 100 Class Desk Accessories;4,044;3
244;2016-06-09;Ken Lonsdale;Chicago;Illinois;60610;Central;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2
245;2014-06-06;Dianna Wilson;Lakeville;Minnesota;55044;Central;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;2001,86;7
246;2014-06-06;Dianna Wilson;Lakeville;Minnesota;55044;Central;Office Supplies;Storage;Safco Steel Mobile File Cart;166,72;2
247;2014-06-06;Dianna Wilson;Lakeville;Minnesota;55044;Central;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;47,88;6
248;2014-06-06;Dianna Wilson;Lakeville;Minnesota;55044;Central;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1503,25;5
249;2014-06-06;Dianna Wilson;Lakeville;Minnesota;55044;Central;Office Supplies;Paper;Xerox 205;25,92;4
250;2016-12-15;Logan Haushalter;San Francisco;California;94109;West;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321,568;2
251;2016-09-17;Kelly Collister;San Diego;California;92037;West;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";7,61;1
252;2016-09-17;Kelly Collister;San Diego;California;92037;West;Technology;Accessories;Logitech P710e Mobile Speakerphone;3347,37;13
253;2016-12-13;Delfina Latchford;New York City;New York;10024;East;Office Supplies;Storage;Fellowes Personal Hanging Folder Files, Navy;80,58;6
254;2016-12-13;Delfina Latchford;New York City;New York;10024;East;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;361,92;4
255;2015-12-04;Dan Reichenbach;Chicago;Illinois;60623;Central;Furniture;Furnishings;Eldon 100 Class Desk Accessories;12,132;9
256;2015-12-04;Dan Reichenbach;Chicago;Illinois;60623;Central;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";82,368;2
257;2015-12-04;Dan Reichenbach;Chicago;Illinois;60623;Central;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;53,92;5
258;2015-12-04;Dan Reichenbach;Chicago;Illinois;60623;Central;Technology;Phones;Logitech Mobile Speakerphone P710e - speaker phone;647,904;6
259;2017-12-03;Craig Carreira;New York City;New York;10009;East;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;20,37;3
260;2017-12-03;Craig Carreira;New York City;New York;10009;East;Office Supplies;Storage;Safco Industrial Shelving;221,55;3
261;2017-12-03;Craig Carreira;New York City;New York;10009;East;Office Supplies;Binders;Acco 3-Hole Punch;17,52;5
262;2017-06-12;Dorris liebe;Pasadena;Texas;77506;Central;Office Supplies;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1,624;2
263;2014-09-21;Sean Braxton;Houston;Texas;77036;Central;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059,982;3
264;2014-09-21;Sean Braxton;Houston;Texas;77036;Central;Technology;Machines;Xerox WorkCentre 6505DN Laser Multifunction Printer;2519,958;7
265;2016-06-13;Roy Collins;Chicago;Illinois;60610;Central;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;328,224;4
266;2015-11-15;Alan Hwang;Brentwood;California;94513;West;Technology;Accessories;Microsoft Sculpt Comfort Mouse;79,9;2
267;2017-06-20;Claudia Bergmann;Chapel Hill;North Carolina;27514;South;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;14,016;3
268;2016-01-28;Paul Gonzalez;Morristown;New Jersey;7960;East;Office Supplies;Fasteners;Bagged Rubber Bands;7,56;6
269;2017-12-13;Christine Abelman;Cincinnati;Ohio;45231;East;Office Supplies;Storage;Safco Commercial Shelving;37,208;1
270;2017-12-13;Christine Abelman;Cincinnati;Ohio;45231;East;Office Supplies;Envelopes;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;57,576;3
271;2018-01-02;Kristen Hastings;San Francisco;California;94110;West;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,84;4
272;2015-07-31;Helen Andreada;San Francisco;California;94109;West;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;209,93;7
273;2015-07-31;Helen Andreada;San Francisco;California;94109;West;Furniture;Furnishings;Regeneration Desk Collection;5,28;3
274;2015-07-31;Helen Andreada;San Francisco;California;94109;West;Office Supplies;Binders;Presstex Flexible Ring Binders;10,92;3
275;2017-09-17;Barry Blumstein;Inglewood;California;90301;West;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";8,82;2
276;2017-09-17;Barry Blumstein;Inglewood;California;90301;West;Office Supplies;Art;Newell 330;5,98;1
277;2017-10-17;Andrew Gjertsen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Paper;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;11,648;2
278;2017-10-17;Andrew Gjertsen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Paper;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";18,176;4
279;2017-10-17;Andrew Gjertsen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Storage;Eldon Simplefile Box Office;59,712;6
280;2017-10-17;Andrew Gjertsen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Labels;Avery 489;24,84;3
281;2015-09-28;Steven Cartwright;Houston;Texas;77070;Central;Office Supplies;Binders;Round Ring Binders;2,08;5
282;2015-09-28;Steven Cartwright;Houston;Texas;77070;Central;Technology;Phones;Bose SoundLink Bluetooth Speaker;1114,4;7
283;2015-11-06;Jas O'Carroll;Los Angeles;California;90004;West;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";1038,84;5
284;2015-10-02;Tracy Blumstein;Portland;Oregon;97206;West;Office Supplies;Paper;Easy-staple paper;141,76;5
285;2015-10-02;Tracy Blumstein;Portland;Oregon;97206;West;Technology;Accessories;Microsoft Arc Touch Mouse;239,8;5
286;2015-10-02;Tracy Blumstein;Portland;Oregon;97206;West;Office Supplies;Paper;Xerox 216;31,104;6
287;2016-12-20;Alan Haines;Tamarac;Florida;33319;South;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;254,058;7
288;2016-12-20;Alan Haines;Tamarac;Florida;33319;South;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;194,528;2
289;2016-12-20;Alan Haines;Tamarac;Florida;33319;South;Office Supplies;Supplies;Premier Automatic Letter Opener;961,48;5
290;2016-11-24;Nick Zandusky;Columbus;Ohio;43229;East;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;19,096;7
291;2016-11-24;Nick Zandusky;Columbus;Ohio;43229;East;Office Supplies;Labels;Avery 512;18,496;8
292;2016-11-24;Nick Zandusky;Columbus;Ohio;43229;East;Technology;Accessories;Logitech Wireless Gaming Headset G930;255,984;2
293;2016-11-24;Nick Zandusky;Columbus;Ohio;43229;East;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;86,97;3
294;2014-12-28;Kelly Lampkin;Colorado Springs;Colorado;80906;West;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";300,416;8
295;2014-12-28;Kelly Lampkin;Colorado Springs;Colorado;80906;West;Furniture;Chairs;Global Deluxe Office Fabric Chairs;230,352;3
296;2014-12-28;Kelly Lampkin;Colorado Springs;Colorado;80906;West;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;218,352;3
297;2014-12-28;Kelly Lampkin;Colorado Springs;Colorado;80906;West;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;78,6;5
298;2014-12-28;Kelly Lampkin;Colorado Springs;Colorado;80906;West;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;27,552;3
299;2016-11-03;Jonathan Doherty;Belleville;New Jersey;7109;East;Office Supplies;Paper;Xerox 223;32,4;5
300;2016-11-03;Jonathan Doherty;Belleville;New Jersey;7109;East;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";1082,48;8
301;2016-11-03;Jonathan Doherty;Belleville;New Jersey;7109;East;Office Supplies;Paper;Xerox 1939;56,91;3
302;2016-11-03;Jonathan Doherty;Belleville;New Jersey;7109;East;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;77,6;4
303;2016-11-03;Jonathan Doherty;Belleville;New Jersey;7109;East;Office Supplies;Binders;Avery Premier Heavy-Duty Binder with Round Locking Rings;14,28;1
304;2017-11-23;Jonathan Howell;Chicago;Illinois;60623;Central;Furniture;Tables;BPI Conference Tables;219,075;3
305;2015-05-09;Alan Schoenberger;New York City;New York;10024;East;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26,8;2
306;2015-01-04;Ken Brennan;Taylor;Michigan;48180;Central;Office Supplies;Art;Newell 350;9,84;3
307;2014-06-06;Corey Roper;Lakewood;New Jersey;8701;East;Office Supplies;Binders;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;45,48;3
308;2014-06-06;Corey Roper;Lakewood;New Jersey;8701;East;Office Supplies;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;289,2;6
309;2017-04-17;Shahid Hopkins;Arlington;Virginia;22204;South;Office Supplies;Art;Faber Castell Col-Erase Pencils;4,89;1
310;2016-09-14;Ben Peterman;Arvada;Colorado;80004;West;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;15,136;4
311;2016-09-14;Ben Peterman;Arvada;Colorado;80004;West;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;466,768;2
312;2016-09-14;Ben Peterman;Arvada;Colorado;80004;West;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;15,232;1
313;2016-09-14;Ben Peterman;Arvada;Colorado;80004;West;Office Supplies;Labels;Avery 509;6,264;3
314;2014-10-03;Thomas Seio;Hackensack;New Jersey;7601;East;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;87,54;3
315;2014-08-16;Andy Gerbode;Saint Petersburg;Florida;33710;South;Technology;Phones;AT&T 1070 Corded Phone;178,384;2
316;2014-08-16;Andy Gerbode;Saint Petersburg;Florida;33710;South;Office Supplies;Paper;Xerox 21;15,552;3
317;2014-12-30;Sung Pak;Philadelphia;Pennsylvania;19143;East;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;99,136;4
318;2014-11-09;Nathan Mautz;New York City;New York;10024;East;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;135,882;1
319;2014-11-09;Nathan Mautz;New York City;New York;10024;East;Technology;Machines;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;3991,98;2
320;2014-11-09;Nathan Mautz;New York City;New York;10024;East;Technology;Phones;Panasonic Kx-TS550;275,94;6
321;2014-11-09;Nathan Mautz;New York City;New York;10024;East;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360;4
322;2014-11-09;Nathan Mautz;New York City;New York;10024;East;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;43,57;1
323;2014-09-24;Frank Atkinson;Long Beach;California;90805;West;Office Supplies;Fasteners;OIC Binder Clips;7,16;2
324;2016-04-27;Grace Kelly;Hesperia;California;92345;West;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;251,52;6
325;2016-04-27;Grace Kelly;Hesperia;California;92345;West;Technology;Accessories;Logitech Wireless Headset h800;99,99;1
326;2017-11-05;Don Jones;Murfreesboro;Tennessee;37130;South;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;15,992;1
327;2016-09-01;Patrick O'Brill;Philadelphia;Pennsylvania;19143;East;Technology;Phones;Aastra 57i VoIP phone;290,898;3
328;2016-09-01;Patrick O'Brill;Philadelphia;Pennsylvania;19143;East;Office Supplies;Storage;File Shuttle II and Handi-File, Black;54,224;2
329;2016-09-01;Patrick O'Brill;Philadelphia;Pennsylvania;19143;East;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;786,744;4
330;2016-09-01;Patrick O'Brill;Philadelphia;Pennsylvania;19143;East;Office Supplies;Labels;Round Specialty Laser Printer Labels;100,24;10
331;2016-09-01;Patrick O'Brill;Philadelphia;Pennsylvania;19143;East;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;37,764;6
332;2016-04-29;John Lucas;Philadelphia;Pennsylvania;19134;East;Technology;Phones;AT&T 841000 Phone;82,8;2
333;2016-04-29;John Lucas;Philadelphia;Pennsylvania;19134;East;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;20,724;2
334;2016-04-29;John Lucas;Philadelphia;Pennsylvania;19134;East;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;4,896;3
335;2015-09-04;Doug Bickford;Los Angeles;California;90045;West;Office Supplies;Binders;Storex Dura Pro Binders;4,752;1
336;2015-09-04;Doug Bickford;Los Angeles;California;90045;West;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;959,984;2
337;2015-09-04;Doug Bickford;Los Angeles;California;90045;West;Office Supplies;Binders;Avery Non-Stick Binders;14,368;4
